track_name,artist_name,total_streams,daily_streams
Naive,The Kooks,688626451.0,333104.0
Whatcha Say,Jason Derulo,688297098.0,375283.0
Girl on Fire,Alicia Keys,687995506.0,260982.0
She Got the Best of Me,Luke Combs,687929340.0,618022.0
Ditto,NewJeans,687522834.0,416529.0
Ferrari,James Hype,687393937.0,325082.0
"1, 2, 3",Sofía Reyes,687286592.0,115967.0
Novacane,Frank Ocean,687087506.0,633441.0
It Must Have Been Love,Roxette,686848913.0,667509.0
Boyfriend,Dove Cameron,686789547.0,278932.0
Notion,The Rare Occasions,686441534.0,505068.0
All I Ask,Adele,686433957.0,347981.0
Mount Everest,Labrinth,685162371.0,538665.0
Best I Ever Had,Drake,684952440.0,299366.0
Chasin' You,Morgan Wallen,684548082.0,342550.0
For What It's Worth,Buffalo Springfield,684293436.0,302161.0
La Grange (2005 Remaster),ZZ Top,684068081.0,518871.0
Red Red Wine,UB40,684020820.0,331190.0
Tunnel Vision,Kodak Black,683340911.0,227067.0
Swang,Rae Sremmurd,683299404.0,164504.0
Sex,Cheat Codes,683113930.0,45357.0
Can You Feel My Heart,Bring Me The Horizon,682921630.0,318139.0
Believe,Cher,682837954.0,580802.0
Bleed It Out,Linkin Park,682661733.0,672465.0
Amorfoda,Bad Bunny,682233480.0,245109.0
(I Just) Died In Your Arms,Cutting Crew,681841087.0,477899.0
She Knows,J. Cole,681183836.0,407667.0
The Greatest,Sia,681134030.0,74518.0
The Climb,Miley Cyrus,681131184.0,299255.0
So What,P!nk,681074051.0,291834.0
All Night,The Vamps,680990640.0,103250.0
DUELE EL CORAZON,Enrique Iglesias,680560426.0,147593.0
You Belong With Me,Taylor Swift,680220417.0,213327.0
Trumpets,Jason Derulo,680091108.0,111078.0
Kill Yourself (Part III),$uicideboy$,680053148.0,326993.0
Rasputin,Majestic,679845851.0,546851.0
Feliz Navidad,José Feliciano,679845502.0,756643.0
Girls Need Love,Summer Walker,679229998.0,381300.0
champagne problems,Taylor Swift,679222646.0,486572.0
Cuando Nadie Ve,Morat,678690100.0,449689.0
Black and Yellow,Wiz Khalifa,678357515.0,272637.0
Naked,James Arthur,678134856.0,184916.0
Hollaback Girl,Gwen Stefani,677855182.0,312479.0
Chasing Pavements,Adele,677649488.0,436444.0
YOSEMITE,Travis Scott,677608281.0,213906.0
Same Old Love,Selena Gomez,677380795.0,225980.0
You & Me,Disclosure,677372080.0,202985.0
TV,Billie Eilish,677250237.0,1071167.0
Dura,Daddy Yankee,677189893.0,107650.0
Pa' Que Retozen,Tego Calderón,677128059.0,585114.0
We Belong Together,Mariah Carey,677001242.0,516510.0
I KNOW ?,Travis Scott,676861552.0,751061.0
Me Dediqué a Perderte,Alejandro Fernández,676748166.0,513344.0
Heaven,Bryan Adams,676415499.0,477100.0
Vienna,Billy Joel,676012779.0,578322.0
Go Fuck Yourself,Two Feet,675943930.0,165294.0
Cigarettes out the Window,TV Girl,675925660.0,1163877.0
El Merengue,Marshmello,675916521.0,798635.0
Love On Top,Beyoncé,675553084.0,188851.0
Nothin’ on You,B.o.B,675487073.0,499710.0
Traicionera,Sebastian Yatra,675445264.0,198103.0
Intro,The xx,675255199.0,211853.0
Miss You,Oliver Tree,675208906.0,242937.0
The Kill,Thirty Seconds To Mars,675204475.0,523672.0
Mary On A Cross,Ghost,675103330.0,560414.0
When You Were Young,The Killers,674874522.0,352628.0
Up,Cardi B,674693834.0,165191.0
Best of You,Foo Fighters,674284678.0,223184.0
Black Magic,Little Mix,674014328.0,226960.0
Say Yes To Heaven,Lana Del Rey,673791769.0,956601.0
Paparazzi,Lady Gaga,673717047.0,518317.0
No Limit,G-Eazy,673341043.0,85995.0
1979,The Smashing Pumpkins,673282118.0,464840.0
Summer Days,Martin Garrix,672763423.0,109499.0
Are You Gonna Be My Girl,Jet,672715066.0,262790.0
Come On Eileen,Dexys Midnight Runners,672630905.0,266438.0
Heading South,Zach Bryan,672050725.0,922053.0
Last Nite,The Strokes,671987382.0,384708.0
Violent Crimes,Kanye West,671745256.0,782896.0
all the good girls go to hell,Billie Eilish,670894874.0,215390.0
Ribs,Lorde,670808431.0,560137.0
10 Freaky Girls,Metro Boomin,670613999.0,236402.0
Envolver,Anitta,670297997.0,201975.0
Leave Me Alone,Flipp Dinero,670261100.0,130846.0
Skinny Love,Bon Iver,668555855.0,238621.0
Meet Me Halfway,Black Eyed Peas,667793254.0,695529.0
Plug Walk,Rich The Kid,666743857.0,89088.0
Collard Greens,ScHoolboy Q,666741389.0,266114.0
Young,Vacations,666549197.0,489083.0
Kiss and Make Up,Dua Lipa,666487128.0,259845.0
Ocean Drive,Duke Dumont,666369958.0,265057.0
Houdini,Dua Lipa,666147109.0,1067095.0
Mrs. Robinson,Simon & Garfunkel,665604252.0,443216.0
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,665469293.0,268221.0
Wasted,Juice WRLD,665462146.0,360123.0
One Right Now,Post Malone,665257053.0,210560.0
Bloom,The Paper Kites,665085381.0,446629.0
SOLO,JENNIE,664967080.0,274325.0
Secrets,OneRepublic,664373921.0,267348.0
Hymn for the Weekend,Coldplay,664241826.0,64490.0
When You Love Someone,James TW,664170675.0,126179.0
YOUTH,Troye Sivan,663994209.0,143726.0
Gold,Kiiara,663962834.0,103660.0
Lonely Day,System Of A Down,663841029.0,743466.0
Drive,Incubus,663668831.0,496431.0
Thriller,Michael Jackson,663095963.0,443513.0
"Whenever, Wherever",Shakira,662913048.0,316429.0
Bad At Love,Halsey,662877362.0,215184.0
After The Storm,Kali Uchis,662561149.0,593777.0
Nena Maldición,Paulo Londra,662082309.0,295244.0
Jessie's Girl,Rick Springfield,661768856.0,407112.0
Can't Tell Me Nothing,Kanye West,661447865.0,575239.0
Lithium,Nirvana,661326038.0,341567.0
Sanctuary,Joji,661296996.0,371608.0
Vivir Mi Vida,Marc Anthony,660921313.0,242031.0
Nothing's Gonna Stop Us Now,Starship,660888706.0,755802.0
Fiel,Los Legendarios,660606575.0,90385.0
Take What You Want,Post Malone,660592469.0,225725.0
Love Myself,Hailee Steinfeld,660266138.0,110081.0
Me and Your Mama,Childish Gambino,660262510.0,407626.0
On Melancholy Hill,Gorillaz,660236195.0,467163.0
Capsize,FRENSHIP,659992799.0,68746.0
Before He Cheats,Carrie Underwood,659888939.0,283717.0
Suge,DaBaby,659869730.0,83186.0
Take Care,Drake,659534885.0,249794.0
Respect,Aretha Franklin,659322656.0,260371.0
Uprising,Muse,659275257.0,356130.0
Sweet Disposition,The Temper Trap,659053310.0,414684.0
Cry,Cigarettes After Sex,659038438.0,1434610.0
Can We Kiss Forever?,Kina,658636991.0,159507.0
I Miss You,Clean Bandit,658295923.0,69390.0
Hecha Pa' Mi,Boza,658212369.0,182629.0
You've Got The Love,Florence + The Machine,658082922.0,354927.0
Blue (Da Ba Dee),Eiffel 65,657951910.0,231326.0
Crawling,Linkin Park,657788130.0,588499.0
"You're On Your Own, Kid",Taylor Swift,657685495.0,516709.0
Bubbly,Colbie Caillat,657255465.0,226546.0
Tattoo,Rauw Alejandro,657237578.0,235660.0
To Build A Home,The Cinematic Orchestra,656787450.0,272104.0
Radio,Lana Del Rey,656649505.0,379519.0
DNA,BTS,656452324.0,164657.0
NO SE VA,Grupo Frontera,656363046.0,468235.0
Fade Into You,Mazzy Star,655871742.0,908054.0
How Far I'll Go,Auli'i Cravalho,655819259.0,286779.0
Supermassive Black Hole,Muse,655736315.0,639181.0
You Can't Hurry Love,Phil Collins,655612101.0,407826.0
PUNTO G,Quevedo,655577425.0,285348.0
This City,Sam Fischer,655347060.0,152306.0
Rara Vez,Milo j,655073591.0,636341.0
Rude Boy,Rihanna,654990192.0,414675.0
Underneath the Tree,Kelly Clarkson,654845682.0,615415.0
Baby Don’t Hurt Me,David Guetta,654532012.0,724808.0
Here,Alessia Cara,654195928.0,461146.0
Gucci Gang,Lil Pump,653920286.0,31912.0
Born This Way,Lady Gaga,653835095.0,273876.0
I Want To Break Free,Queen,653550892.0,202881.0
Reflections,The Neighbourhood,653546325.0,1069268.0
Good Time,Owl City,653234970.0,359784.0
Good as Hell,Lizzo,653057279.0,114714.0
Psychosocial,Slipknot,653002569.0,371857.0
The Final Countdown,Europe,652985537.0,286727.0
The Sound of Silence,Simon & Garfunkel,652983348.0,465086.0
"Alone, Pt. II",Alan Walker,652797158.0,296328.0
You & I,One Direction,652702154.0,479041.0
El Efecto,Rauw Alejandro,652445342.0,508063.0
Come Get Her,Rae Sremmurd,652370041.0,186363.0
Flames,David Guetta,651808741.0,68521.0
One More Time,Daft Punk,651327339.0,263658.0
On The Floor,Jennifer Lopez,650937348.0,514535.0
breathin,Ariana Grande,650824817.0,139263.0
All Eyez On Me,2Pac,650815471.0,411081.0
Heartless,Diplo,650795493.0,501621.0
Gimme Shelter,The Rolling Stones,650789713.0,248697.0
Superstition,Stevie Wonder,650630623.0,206785.0
No Time To Die,Billie Eilish,650563264.0,294017.0
Fast Car,Luke Combs,650069488.0,765989.0
Where Them Girls At,David Guetta,649927871.0,355191.0
Leave a Light On,Tom Walker,649903277.0,404659.0
Weekend,Mac Miller,649803326.0,193295.0
Midnight Sky,Miley Cyrus,649772481.0,133954.0
Die A Happy Man,Thomas Rhett,649421279.0,187010.0
I Say a Little Prayer,Aretha Franklin,649166254.0,277174.0
Work Song,Hozier,648891076.0,724852.0
Easy,Commodores,648673397.0,347135.0
NO,Meghan Trainor,648077488.0,243762.0
You're The One That I Want,John Travolta,648016225.0,217880.0
Be the One,Dua Lipa,647721386.0,169093.0
Rojo,J Balvin,647538802.0,203085.0
Eres Mía,Romeo Santos,647461313.0,664250.0
Rescue Me,OneRepublic,646995670.0,175272.0
Takeaway,The Chainsmokers,646979899.0,108213.0
Sensualidad,Bad Bunny,646753875.0,149729.0
Madura,Cosculluela,646238639.0,231704.0
La Gozadera,Gente De Zona,646148904.0,198410.0
(Everything I Do) I Do It For You,Bryan Adams,646143515.0,338709.0
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,646136730.0,1097914.0
What A Wonderful World,Louis Armstrong,646031015.0,377539.0
You Can Call Me Al,Paul Simon,644997823.0,276824.0
White Ferrari,Frank Ocean,644889815.0,1331082.0
Whole Lotta Love,Led Zeppelin,644719698.0,227074.0
My Name Is,Eminem,644023411.0,321407.0
Pa' Olvidarme De Ella,Piso 21,643364177.0,398925.0
Super Shy,NewJeans,642969916.0,455773.0
Even Flow,Pearl Jam,642884072.0,550754.0
Little Things,One Direction,642782637.0,293272.0
Superheroes,The Script,642682248.0,173146.0
Hurt,Johnny Cash,642420226.0,201131.0
Love Again,Dua Lipa,642320839.0,286822.0
Drop It Like It's Hot,Snoop Dogg,642005352.0,536763.0
This Feeling,The Chainsmokers,641751802.0,137532.0
Irreplaceable,Beyoncé,641381145.0,325081.0
I Follow Rivers,Lykke Li,641336588.0,321309.0
Your Song,Rita Ora,641216548.0,72352.0
I Don't Wanna Do This Anymore,XXXTENTACION,640947543.0,460490.0
Candy,Plan B,640789694.0,553845.0
You Don't Know Me,Jax Jones,640666331.0,136852.0
Line Without a Hook,Ricky Montgomery,640313546.0,554412.0
Adiós Amor,Christian Nodal,640148500.0,223958.0
Ain't Shit,Doja Cat,640146713.0,249483.0
Can I Call You Tonight?,Dayglow,640060400.0,268631.0
Listen to the Music,The Doobie Brothers,640045787.0,647332.0
La flaca,Jarabe De Palo,640026022.0,471379.0
Meet Me At Our Spot,THE ANXIETY,639751982.0,196550.0
Cinnamon Girl,Lana Del Rey,639735258.0,833268.0
Judas,Lady Gaga,639730878.0,936093.0
Say My Name,David Guetta,639535633.0,176090.0
Austin (Boots Stop Workin'),Dasha,639281066.0,1704887.0
Love,Keyshia Cole,639104736.0,648347.0
Fireball,Pitbull,639084811.0,352419.0
King Kunta,Kendrick Lamar,638859592.0,206688.0
"Oh, Pretty Woman",Roy Orbison,638449800.0,366574.0
Beer Never Broke My Heart,Luke Combs,638317594.0,418741.0
Gorgeous,Taylor Swift,638222790.0,258118.0
More Than A Woman,Bee Gees,638199158.0,498899.0
Get Into It (Yuh),Doja Cat,638166493.0,340486.0
Bonita,J Balvin,638145103.0,221593.0
Sunday Morning,Maroon 5,638080410.0,331567.0
Talking Body,Tove Lo,637979021.0,185740.0
Pursuit Of Happiness,Kid Cudi,637902250.0,167696.0
OTW,Khalid,637873945.0,101635.0
BEST INTEREST,"Tyler, The Creator",637561618.0,874367.0
Vente Pa' Ca,Ricky Martin,637473199.0,194323.0
Habits (Stay High),Tove Lo,637285600.0,132797.0
Stay High,Tove Lo,637285600.0,145459.0
Black Skinhead,Kanye West,637226715.0,175374.0
Andas En Mi Cabeza,Chino & Nacho,637167951.0,223682.0
Ignition,R. Kelly,636948162.0,113523.0
As If It's Your Last,BLACKPINK,636492744.0,260556.0
Best Song Ever,One Direction,636370273.0,372745.0
The Diary of Jane,Breaking Benjamin,636301414.0,340075.0
I Know What You Did Last Summer,Shawn Mendes,636074551.0,209037.0
Diet Mountain Dew,Lana Del Rey,635899524.0,712208.0
Come and See Me,PARTYNEXTDOOR,635510865.0,209288.0
Bad Blood,Taylor Swift,635502643.0,194612.0
You Know How We Do It,Ice Cube,635489878.0,586746.0
Many Men (Wish Death),50 Cent,635319819.0,569758.0
Company,Justin Bieber,635180267.0,274835.0
Besos En Guerra,Morat,634673936.0,360595.0
Comfortably Numb,Pink Floyd,634647245.0,258641.0
do re mi,blackbear,634509839.0,109514.0
Animal I Have Become,Three Days Grace,634438969.0,682002.0
ceilings,Lizzy McAlpine,634373742.0,690730.0
"Dance, Dance",Fall Out Boy,634308883.0,366972.0
Legends Never Die,League of Legends,634245254.0,301611.0
Close To Me,Ellie Goulding,634098420.0,73087.0
All My Friends,Snakehips,633735862.0,101127.0
Fuentes de Ortiz,Ed Maverick,633637554.0,312411.0
I Can't Handle Change,Roar,633557424.0,435949.0
Just A Lil Bit,50 Cent,633411630.0,451479.0
La Corriente,Bad Bunny,633374332.0,249548.0
Mr. Saxobeat,Alexandra Stan,633152152.0,420901.0
Famous,Kanye West,633085759.0,148393.0
Sobrio,Maluma,633083253.0,202253.0
B.Y.O.B.,System Of A Down,632743569.0,298516.0
Drunk in Love,Beyoncé,632675814.0,156697.0
CHORRITO PA LAS ANIMAS,Feid,632475339.0,465932.0
Murder On The Dancefloor,Sophie Ellis-Bextor,632277113.0,568523.0
Forever,Drake,632245590.0,288933.0
90210,Travis Scott,631997895.0,519489.0
Ride Wit Me,Nelly,631933146.0,305847.0
Electricity,Silk City,631380525.0,94119.0
Hail to the King,Avenged Sevenfold,631154308.0,409480.0
Du hast,Rammstein,631096950.0,396367.0
I'll Be Missing You,Diddy,630914697.0,371983.0
Apologize,Timbaland,630841299.0,423387.0
Shameless,Camila Cabello,630664185.0,830075.0
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,630542787.0,210822.0
Surround Sound,JID,630095610.0,429381.0
Man! I Feel Like A Woman!,Shania Twain,629716068.0,311024.0
Relación,Sech,629655372.0,87196.0
HP,Maluma,629455963.0,111418.0
The Search,NF,629346460.0,302216.0
Son Of A Preacher Man,Dusty Springfield,629338930.0,356432.0
Instant Crush,Daft Punk,629156028.0,313662.0
Holly Jolly Christmas,Michael Bublé,629123860.0,740912.0
Bad,David Guetta,629093621.0,200355.0
Marvins Room,Drake,628611131.0,233883.0
夜に駆ける,YOASOBI,628589438.0,273794.0
Prom Queen,Beach Bunny,628581790.0,573715.0
"Lo Que Pasó, Pasó",Daddy Yankee,628513342.0,602545.0
Clouded,Brent Faiyaz,628283216.0,513994.0
Tequila,Dan + Shay,628136903.0,105815.0
Most Girls,Hailee Steinfeld,627914515.0,79839.0
Dueles,Jesse & Joy,627829347.0,562205.0
Agora Hills,Doja Cat,627800021.0,770858.0
Don't Cha,The Pussycat Dolls,627358437.0,308267.0
Darkside,Alan Walker,627223031.0,194634.0
Snap Out Of It,Arctic Monkeys,627046539.0,401278.0
Fin de Semana,Oscar Maydon,627042649.0,483074.0
Sk8er Boi,Avril Lavigne,626753024.0,490038.0
Womanizer,Britney Spears,626437096.0,421820.0
Dancing With Your Ghost,Sasha Alex Sloan,626179126.0,361863.0
21 Guns,Green Day,625906813.0,344988.0
Self Esteem,The Offspring,625540850.0,294484.0
One (Remastered),Metallica,625457409.0,346963.0
Calm Down,Rema,625383773.0,203029.0
Learn to Fly,Foo Fighters,625334099.0,244508.0
Don't Cry (Original),Guns N' Roses,625267329.0,398041.0
Club Can't Handle Me,Tropical Florida,625194914.0,363720.0
La player (Bandolera),Zion & Lennox,624892489.0,166919.0
Hotel Room Service,Pitbull,624793018.0,374192.0
F.N,Lil Tjay,624709072.0,
Clarity,Zedd,624496246.0,235377.0
Club Can't Handle Me,Flo Rida,624454836.0,345235.0
"Ay, DiOs Mío!",KAROL G,624225297.0,145570.0
Light Switch,Charlie Puth,623506167.0,179925.0
Call You Mine,The Chainsmokers,623451681.0,77353.0
Tenerife Sea,Ed Sheeran,623086730.0,115000.0
Hey Jude,The Beatles,622715923.0,248836.0
10:35,Tiësto,622671030.0,480886.0
Gives You Hell,The All-American Rejects,622560784.0,247782.0
the 1,Taylor Swift,621879342.0,369709.0
Shinunoga E-Wa,Fujii Kaze,621141182.0,357512.0
Wonder,Shawn Mendes,620787470.0,160474.0
King's Dead,Jay Rock,620563385.0,144325.0
CARNIVAL,¥$,620516144.0,782627.0
Baba O'Riley,The Who,620432556.0,196232.0
love nwantiti,CKay,620267254.0,157022.0
La Incondicional,Luis Miguel,620085139.0,311624.0
For the First Time,Mac DeMarco,619908640.0,699043.0
Bad Day,Daniel Powter,619342780.0,211606.0
Sky Walker,Miguel,619233171.0,171477.0
Cuando Te Besé,Becky G,619223945.0,202506.0
Tattoo,Loreen,619039460.0,613004.0
Run,OneRepublic,618989719.0,329381.0
La Víctima,Xavi,618955219.0,439109.0
Mamma Mia,ABBA,618825864.0,379723.0
Big Girls Don't Cry (Personal),Fergie,618651107.0,289363.0
All We Know,The Chainsmokers,618325121.0,106108.0
One,U2,617929818.0,216205.0
Can We Kiss Forever?,Kina,617681058.0,179852.0
"Take Me Home, Country Roads",John Denver,617610631.0,215616.0
El Gordo Trae El Mando,Chino Pacas,617587706.0,375366.0
Escape (The Pina Colada Song),Rupert Holmes,617001618.0,229463.0
Sweet Creature,Harry Styles,616971236.0,248244.0
Put Your Records On,Ritt Momney,616816952.0,102779.0
If I Were a Boy,Beyoncé,615858379.0,245653.0
Tuesday,Burak Yeter,615812369.0,145121.0
Maniac,Michael Sembello,615659098.0,400490.0
Stay,Post Malone,615558104.0,135242.0
Wicked Games,The Weeknd,615529879.0,271429.0
Green Light,Lorde,615290356.0,167361.0
There for You,Martin Garrix,615166494.0,59146.0
Nights Like This,Kehlani,615097932.0,300487.0
Corazón,Maluma,614980856.0,126529.0
Bebe Dame,Fuerza Regida,614855098.0,309748.0
Cry Me a River,Justin Timberlake,614692894.0,338788.0
Betrayed,Lil Xan,614566833.0,81029.0
Tutu,Camilo,614564940.0,132983.0
Geronimo,Sheppard,614472063.0,222842.0
Sympathy For The Devil,The Rolling Stones,614012092.0,204826.0
Lie,NF,613946532.0,235619.0
Dear Future Husband,Meghan Trainor,613684226.0,396469.0
rises the moon,Liana Flores,613628759.0,739699.0
Thunder,Gabry Ponte,613526358.0,352555.0
Les,Childish Gambino,613175696.0,758840.0
EL AMOR DE SU VIDA,Grupo Frontera,613045535.0,1169198.0
Lonely Boy,The Black Keys,612686567.0,217751.0
UN PESO,J Balvin,612674616.0,408058.0
Alien Blues,Vundabar,612179551.0,484352.0
Dembow,Danny Ocean,612146083.0,220182.0
Let's Groove,"Earth, Wind & Fire",611968400.0,256663.0
No Brainer,DJ Khaled,611693187.0,63162.0
Let It Happen,Tame Impala,611632542.0,441027.0
Belly Dancer,Imanbek,611412923.0,410224.0
Paradise,Bazzi,611317437.0,109785.0
Never Enough,Loren Allred,610904908.0,203680.0
Una Vez,Bad Bunny,610603317.0,284766.0
"Dear Maria, Count Me In",All Time Low,610320969.0,353693.0
Euphoria,BTS,610211347.0,157167.0
Stay,Kygo,610106027.0,46829.0
I.F.L.Y.,Bazzi,610052394.0,95867.0
Slippery,Migos,609892760.0,77297.0
Break Your Heart,Taio Cruz,609841558.0,386092.0
Ayo,Chris Brown,609478163.0,167353.0
Best Friend,Saweetie,609405458.0,272143.0
Mr. Loverman,Ricky Montgomery,608959311.0,799488.0
Remind Me to Forget,Kygo,608857723.0,92176.0
BEBE,6ix9ine,608699807.0,170949.0
Always Forever,Cults,608236825.0,554104.0
Give It To Me,Matt Sassari,608134042.0,755256.0
MI EX TENÍA RAZÓN,KAROL G,607892188.0,790229.0
Under Control,Calvin Harris,607757915.0,383702.0
Una Locura,Ozuna,607541431.0,133747.0
Banana Pancakes,Jack Johnson,607447501.0,249455.0
This Is America,Childish Gambino,607412669.0,93562.0
Please Me,Cardi B,607273569.0,363112.0
Jamming,Bob Marley & The Wailers,607129363.0,298357.0
Hype Boy,NewJeans,606758381.0,338796.0
Beautiful Day,U2,606459354.0,256709.0
Un Coco,Bad Bunny,606449865.0,434478.0
Waves,Dean Lewis,606436504.0,237879.0
Price Tag,Jessie J,605588281.0,289844.0
No Es Justo,J Balvin,605515838.0,220744.0
Applause,Lady Gaga,605470451.0,336783.0
Arms Around You,XXXTENTACION,605267638.0,102893.0
Crew,GoldLink,605157570.0,393265.0
Can't Get You out of My Head,Kylie Minogue,605024956.0,745920.0
EL MAKINON,KAROL G,604941221.0,145192.0
Heart To Heart,Mac DeMarco,604782104.0,800259.0
Unchained Melody,The Righteous Brothers,604734652.0,435031.0
Crank That (Soulja Boy),Soulja Boy,604695575.0,303212.0
Reloj,Rauw Alejandro,604454696.0,168140.0
History,One Direction,604131395.0,249872.0
Faith,George Michael,603933551.0,384983.0
Radio Ga Ga,Queen,603920512.0,245212.0
Valerie,Amy Winehouse,603833358.0,316266.0
Girl With The Tattoo Enter.lewd,Miguel,603394495.0,609672.0
MotorSport,Migos,603309495.0,86645.0
Lust,Lil Skies,603057247.0,154262.0
Suicidal,YNW Melly,602803169.0,317381.0
Genius,Sia,601668468.0,226627.0
El Amante,Nicky Jam,600951628.0,123572.0
SABOR FRESA,Fuerza Regida,600701654.0,596523.0
Loyal,Chris Brown,600688301.0,357356.0
Lovesick Girls,BLACKPINK,600626643.0,222865.0
Just Can’t Get Enough,Black Eyed Peas,600607717.0,374911.0
Un Año,Sebastian Yatra,600592138.0,188986.0
Hello,Pop Smoke,600564790.0,159213.0
No Type,Rae Sremmurd,600527521.0,103319.0
Born To Be Yours,Kygo,600509315.0,127644.0
X,21 Savage,600505157.0,125496.0
Black Widow,Iggy Azalea,600460291.0,188955.0
"Sit Still, Look Pretty",Daya,600429463.0,203775.0
A Milli,Lil Wayne,600321954.0,256700.0
When I Come Around,Green Day,600177760.0,763959.0
Portland,Drake,600037488.0,115345.0
Money,Cardi B,599932001.0,108904.0
Lay Me Down,Sam Smith,599761297.0,84680.0
Sigues Con El,Arcángel,599757617.0,136070.0
Play Hard,David Guetta,599603773.0,265266.0
You And Me,Lifehouse,599577352.0,253217.0
Save Tonight,Eagle-Eye Cherry,599535144.0,241696.0
Saturn,SZA,599418202.0,1132406.0
Walk Em Down,NLE Choppa,599173541.0,198371.0
Dile Que Tu Me Quieres,Ozuna,598867263.0,245798.0
Domino,Jessie J,598866116.0,426677.0
Colgando en tus manos (con Marta Sánchez),Carlos Baute,598335822.0,299462.0
Japanese Denim,Daniel Caesar,598318264.0,442785.0
Life Goes On,Oliver Tree,597905679.0,166114.0
Karma Police,Radiohead,597541201.0,416513.0
Post Malone,Sam Feldt,597429613.0,74676.0
"Yo x Ti, Tu x Mi",ROSALÍA,597329451.0,154484.0
(What A) Wonderful World,Sam Cooke,596924605.0,312373.0
Let's Stay Together,Al Green,596921521.0,273549.0
Oh My God,Adele,596461252.0,210445.0
i was all over her,salvia palth,595848349.0,355167.0
Ice Cream,BLACKPINK,595727729.0,143851.0
Darkside,Alan Walker,595700239.0,181537.0
The Boys Of Summer,Don Henley,595441820.0,267567.0
Get Busy,Sean Paul,595329595.0,465387.0
Arabella,Arctic Monkeys,595144624.0,266035.0
Part Of Me,Katy Perry,595138547.0,353601.0
(Don't Fear) The Reaper,Blue Öyster Cult,594851620.0,220253.0
Wouldn't It Be Nice,The Beach Boys,594725828.0,237490.0
LUNCH,Billie Eilish,594659489.0,1356510.0
Vida de Rico,Camilo,594246902.0,168813.0
Jealous,Nick Jonas,594015606.0,343044.0
Cool Kids,Echosmith,593897848.0,154985.0
Hasta el Amanecer,Nicky Jam,593674194.0,234890.0
So Am I,Ava Max,593142559.0,107114.0
What They Want,Russ,593068665.0,143152.0
Play It Again,Luke Bryan,593045967.0,212306.0
I'm an Albatraoz,AronChupa,592962056.0,174101.0
Bejeweled,Taylor Swift,592842197.0,340245.0
worldstar money (interlude),Joji,592815081.0,290418.0
Somewhere I Belong,Linkin Park,592421500.0,653588.0
Rollin' (Air Raid Vehicle),Limp Bizkit,592403935.0,430589.0
Faucet Failure,Ski Mask The Slump God,592253291.0,160996.0
Rock with You,Michael Jackson,592101819.0,596326.0
Jump Around,House Of Pain,592048833.0,389288.0
Taking A Walk,Trippie Redd,592030744.0,143835.0
De Música Ligera,Soda Stereo,591947064.0,310660.0
Tu Falta De Querer,Mon Laferte,591800534.0,436116.0
Solita,Ozuna,591674521.0,197016.0
Confident,Demi Lovato,591643239.0,186554.0
You're Welcome,Dwayne Johnson,591335465.0,255871.0
Sunflower,Rex Orange County,591143218.0,163280.0
Born To Be Wild,Steppenwolf,590848866.0,257643.0
Love Me,Lil Tecca,590700122.0,287199.0
Bubblegum Bitch,MARINA,590431362.0,268078.0
All The Things She Said,t.A.T.u.,590372939.0,359270.0
In Case You Didn't Know,Brett Young,589988282.0,221823.0
Hollywood's Bleeding,Post Malone,589878713.0,182239.0
AM Remix,Nio Garcia,589527223.0,94359.0
Don't Tell 'Em,Jeremih,589389628.0,237187.0
September Song,JP Cooper,589094385.0,71512.0
Chained To The Rhythm,Katy Perry,588968822.0,111426.0
Boyfriend,Justin Bieber,588818006.0,329233.0
Mamichula,Trueno,588677154.0,296382.0
PICK IT UP,Famous Dex,588652766.0,73892.0
Aerials,System Of A Down,588340344.0,378585.0
Blood Sweat & Tears,BTS,588073631.0,141209.0
We Built This City,Starship,587932878.0,212638.0
Valerie,Mark Ronson,587783166.0,678112.0
you were good to me,Jeremy Zucker,587612070.0,144694.0
Bloody Mary,Lady Gaga,587302538.0,475276.0
listen before i go,Billie Eilish,587209054.0,274846.0
Everybody (Backstreet's Back),Backstreet Boys,586830392.0,327767.0
Ya No Somos Ni Seremos,Christian Nodal,586784891.0,456892.0
Babydoll,Dominic Fike,586590846.0,967049.0
Back to You,Louis Tomlinson,586095508.0,72578.0
They Don't Know About Us,One Direction,585829026.0,240596.0
The Greatest Show,Hugh Jackman,585696649.0,196165.0
SPIT IN MY FACE!,ThxSoMch,585667550.0,382378.0
Run the World (Girls),Beyoncé,585623857.0,166708.0
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,585198136.0,244354.0
La Forma en Que Me Miras,Super Yei,585073998.0,318093.0
Like That,Future,584693402.0,956952.0
Super Freaky Girl,Nicki Minaj,584686351.0,232000.0
Hurts So Good,Astrid S,584511719.0,245924.0
Make You Mine,PUBLIC,584428697.0,170745.0
Rockstar,Nickelback,584372420.0,292074.0
Reptilia,The Strokes,584371875.0,413701.0
Jordan,Ryan Castro,584361514.0,167035.0
La Nota,Manuel Turizo,584293555.0,158237.0
Way 2 Sexy,Drake,583179496.0,163336.0
Tuesday,Burak Yeter,583153237.0,128740.0
Invincible,Pop Smoke,583103883.0,207960.0
River,Bishop Briggs,582842608.0,274799.0
Love Songs,Kaash Paige,582712202.0,875773.0
